Date Time Served,Bar Name,Alcohol Type,Brand Name,Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Date,Month,Year,DayOfWeek,Weekend,Bar Name_TE,Alcohol Type_TE,Brand Name_TE,Item_ID,lag_1,lag_2,rolling_3,rolling_7,std_7
2023-04-21 14:59:00,Taylor's Bar,Vodka,Grey Goose,2155.22,0.0,574.24,1580.98,21,4,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,106.41,597.31,234.57333333333307,386.07000000000005,269.17692075411395
2023-04-22 20:03:00,Taylor's Bar,Vodka,Grey Goose,1580.98,0.0,301.69,1279.29,22,4,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,574.24,106.41,425.9866666666664,432.2814285714286,269.8419191198533
2023-04-23 18:30:00,Taylor's Bar,Vodka,Grey Goose,1279.29,0.0,266.52,1012.77,23,4,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,301.69,574.24,327.44666666666643,395.12428571428575,266.92853168698787
2023-04-26 10:40:00,Taylor's Bar,Vodka,Grey Goose,1012.77,0.0,287.75,725.02,26,4,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,266.52,301.69,380.81666666666644,365.3528571428572,268.1642490287302
2023-05-01 21:07:00,Taylor's Bar,Vodka,Grey Goose,725.02,1407.48,493.88,1638.62,1,5,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,287.75,266.52,285.31999999999977,304.84571428571434,220.6759933218192
2023-05-06 14:23:00,Taylor's Bar,Vodka,Grey Goose,1638.62,0.0,163.64,1474.98,6,5,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,493.88,287.75,349.38333333333304,375.40000000000003,182.64038673488017
2023-05-12 19:05:00,Taylor's Bar,Vodka,Grey Goose,1474.98,0.0,404.29,1070.69,12,5,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,163.64,493.88,315.08999999999975,313.4471428571429,167.76780538532913
2023-05-17 17:58:00,Taylor's Bar,Vodka,Grey Goose,1070.69,0.0,392.96,677.73,17,5,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,404.29,163.64,353.93666666666644,356.0014285714287,142.35413276152437
2023-05-19 17:22:00,Taylor's Bar,Vodka,Grey Goose,677.73,0.0,173.63,504.1,19,5,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,392.96,404.29,320.29666666666645,330.10428571428577,108.4984044210091
2023-05-23 12:56:00,Taylor's Bar,Vodka,Grey Goose,504.1,0.0,202.55,301.55,23,5,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,173.63,392.96,323.6266666666664,311.81000000000006,123.8046086918152
2023-05-26 11:02:00,Taylor's Bar,Vodka,Grey Goose,301.55,1170.94,206.86,1265.63,26,5,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,202.55,173.63,256.37999999999977,302.6714285714287,129.91500804097228
2023-06-01 18:27:00,Taylor's Bar,Vodka,Grey Goose,1265.63,0.0,146.93,1118.7,1,6,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,206.86,202.55,194.34666666666644,291.1157142857143,134.96289303078206
2023-06-04 21:30:00,Taylor's Bar,Vodka,Grey Goose,1118.7,1830.94,120.0,2829.64,4,6,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,146.93,206.86,185.44666666666646,241.55142857142863,109.36919941625604
2023-06-05 18:42:00,Taylor's Bar,Vodka,Grey Goose,2829.64,1110.67,477.88,3462.43,5,6,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,120.0,146.93,157.92999999999978,235.31714285714293,115.61590543898625
2023-06-06 16:11:00,Taylor's Bar,Vodka,Grey Goose,3462.43,1071.99,384.34,4150.08,6,6,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,477.88,120.0,248.26999999999975,245.83000000000007,135.22419507371347
2023-06-08 15:53:00,Taylor's Bar,Vodka,Grey Goose,4150.08,0.0,167.45,3982.63,8,6,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,384.34,477.88,327.4066666666664,244.5985714285715,133.69160150991573
2023-06-16 10:58:00,Taylor's Bar,Vodka,Grey Goose,3982.63,0.0,197.26,3785.37,16,6,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,167.45,384.34,343.22333333333313,243.71571428571434,134.25757195991523
2023-06-18 12:47:00,Taylor's Bar,Vodka,Grey Goose,3785.37,0.0,212.14,3573.23,18,6,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,197.26,167.45,249.68333333333308,242.96000000000006,134.54249229642554
2023-07-04 22:37:00,Taylor's Bar,Vodka,Grey Goose,3573.23,0.0,0.0,3573.23,4,7,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,212.14,197.26,192.28333333333308,243.71428571428578,134.32099188848014
2023-07-06 10:00:00,Taylor's Bar,Vodka,Grey Goose,3573.23,0.0,106.84,3466.39,6,7,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,0.0,212.14,136.46666666666644,222.72428571428577,160.83022496379596
2023-07-10 17:43:00,Taylor's Bar,Vodka,Grey Goose,3466.39,0.0,475.02,2991.37,10,7,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,106.84,0.0,106.32666666666644,220.8442857142858,162.30132242808506
2023-07-12 13:35:00,Taylor's Bar,Vodka,Grey Goose,2991.37,0.0,244.51,2746.86,12,7,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,475.02,106.84,193.95333333333312,220.4357142857143,161.54828090049494
2023-07-14 20:04:00,Taylor's Bar,Vodka,Grey Goose,2746.86,0.0,594.06,2152.8,14,7,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,244.51,475.02,275.4566666666664,200.46000000000004,145.77884768831817
2023-07-15 11:14:00,Taylor's Bar,Vodka,Grey Goose,2152.8,1386.7,563.49,2976.01,15,7,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,594.06,244.51,437.86333333333306,261.4042857142858,206.29295220286065
2023-07-18 14:37:00,Taylor's Bar,Vodka,Grey Goose,2976.01,0.0,481.05,2494.96,18,7,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,563.49,594.06,467.35333333333307,313.7228571428572,232.1355034395708
2023-07-26 12:25:00,Taylor's Bar,Vodka,Grey Goose,2494.96,0.0,117.21,2377.75,26,7,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,481.05,563.49,546.1999999999997,352.1385714285715,234.7588400485749
2023-07-30 17:37:00,Taylor's Bar,Vodka,Grey Goose,2377.75,0.0,411.57,1966.18,30,7,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,117.21,481.05,387.2499999999998,368.8828571428572,208.12557921555307
2023-07-31 14:20:00,Taylor's Bar,Vodka,Grey Goose,1966.18,0.0,479.88,1486.3,31,7,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,411.57,117.21,336.60999999999973,412.41571428571433,173.10281432885836
2023-08-01 13:28:00,Taylor's Bar,Vodka,Grey Goose,1486.3,0.0,112.96,1373.34,1,8,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,479.88,411.57,336.2199999999998,413.11000000000007,173.40524069358395
2023-08-04 12:02:00,Taylor's Bar,Vodka,Grey Goose,1373.34,1480.54,138.76,2715.12,4,8,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,112.96,479.88,334.8033333333331,394.317142857143,199.83665293719946
2023-08-09 20:19:00,Taylor's Bar,Vodka,Grey Goose,2715.12,519.37,165.16,3069.33,9,8,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,138.76,112.96,243.86666666666642,329.2742857142858,198.0767353710127
2023-08-12 11:16:00,Taylor's Bar,Vodka,Grey Goose,3069.33,0.0,503.35,2565.98,12,8,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,165.16,138.76,138.95999999999978,272.37000000000006,175.5069668132872
2023-08-15 13:38:00,Taylor's Bar,Vodka,Grey Goose,2565.98,0.0,0.0,2565.98,15,8,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,503.35,165.16,269.08999999999975,275.5557142857143,180.06922232455972
2023-08-17 14:57:00,Taylor's Bar,Vodka,Grey Goose,2565.98,0.0,557.18,2008.8,17,8,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,0.0,503.35,222.83666666666645,258.8114285714286,201.4301109920909
2023-08-25 19:20:00,Taylor's Bar,Vodka,Grey Goose,2008.8,0.0,223.78,1785.02,25,8,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,557.18,0.0,353.50999999999976,279.6128571428572,225.87026694648512
2023-08-28 12:03:00,Taylor's Bar,Vodka,Grey Goose,1785.02,0.0,113.96,1671.06,28,8,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,223.78,557.18,260.31999999999977,243.02714285714293,208.06451040597142
2023-08-31 11:53:00,Taylor's Bar,Vodka,Grey Goose,1671.06,0.0,103.93,1567.13,31,8,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,113.96,223.78,298.30666666666644,243.17000000000004,207.96063962522746
2023-09-02 21:00:00,Taylor's Bar,Vodka,Grey Goose,1567.13,0.0,477.75,1089.38,2,9,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,103.93,113.96,147.22333333333316,238.19428571428577,211.26554821339226
2023-09-05 19:23:00,Taylor's Bar,Vodka,Grey Goose,1089.38,1947.96,437.27,2600.07,5,9,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,477.75,103.93,231.8799999999998,282.85,225.79223296355192
2023-09-09 18:14:00,Taylor's Bar,Vodka,Grey Goose,2600.07,0.0,326.02,2274.05,9,9,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,437.27,477.75,339.6499999999998,273.41,216.2152808352521
2023-09-13 15:15:00,Taylor's Bar,Vodka,Grey Goose,2274.05,1547.74,461.74,3360.05,13,9,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,326.02,437.27,413.67999999999984,319.98428571428576,179.5015883733944
2023-09-19 22:05:00,Taylor's Bar,Vodka,Grey Goose,3360.05,0.0,257.46,3102.59,19,9,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,461.74,326.02,408.3433333333331,306.3500000000001,161.17099656369157
2023-09-24 20:01:00,Taylor's Bar,Vodka,Grey Goose,3102.59,0.0,349.9,2752.69,24,9,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,257.46,461.74,348.40666666666647,311.1614285714286,158.78020399581465
2023-09-28 12:24:00,Taylor's Bar,Vodka,Grey Goose,2752.69,0.0,448.12,2304.57,28,9,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,349.9,257.46,356.3666666666665,344.8671428571429,132.87002818723337
2023-10-04 21:11:00,Taylor's Bar,Vodka,Grey Goose,2304.57,0.0,506.4,1798.17,4,10,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,448.12,349.9,351.8266666666664,394.0371428571429,83.2799393039885
2023-10-05 17:52:00,Taylor's Bar,Vodka,Grey Goose,1798.17,0.0,129.86,1668.31,5,10,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,506.4,448.12,434.80666666666644,398.13000000000005,88.61301503353295
2023-10-09 14:34:00,Taylor's Bar,Vodka,Grey Goose,1668.31,0.0,325.91,1342.4,9,10,2023,0,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,129.86,506.4,361.4599999999998,354.2142857142858,131.68796589629872
2023-10-11 21:56:00,Taylor's Bar,Vodka,Grey Goose,1342.4,818.97,321.5,1839.87,11,10,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,325.91,129.86,320.72333333333313,354.1985714285715,131.69189755240203
2023-10-13 22:55:00,Taylor's Bar,Vodka,Grey Goose,1839.87,1629.4,516.88,2952.39,13,10,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,321.5,325.91,259.08999999999986,334.16428571428577,122.98439248635636
2023-10-14 11:36:00,Taylor's Bar,Vodka,Grey Goose,2952.39,0.0,537.44,2414.95,14,10,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,516.88,321.5,388.0966666666665,371.2242857142858,134.55998933030327
2023-10-22 17:09:00,Taylor's Bar,Vodka,Grey Goose,2414.95,1441.42,419.71,3436.66,22,10,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,537.44,516.88,458.6066666666664,398.01571428571435,147.6407906437261
2023-10-24 15:35:00,Taylor's Bar,Vodka,Grey Goose,3436.66,0.0,575.9,2860.76,24,10,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,419.71,537.44,491.3433333333331,393.9571428571429,146.41932758511086
2023-10-26 11:50:00,Taylor's Bar,Vodka,Grey Goose,2860.76,0.0,521.1,2339.66,26,10,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,575.9,419.71,511.0166666666665,403.8857142857143,157.269136817234
2023-10-29 19:49:00,Taylor's Bar,Vodka,Grey Goose,2339.66,0.0,483.73,1855.93,29,10,2023,6,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,521.1,575.9,505.5699999999999,459.77714285714285,104.23021198518092
2023-11-01 16:34:00,Taylor's Bar,Vodka,Grey Goose,1855.93,0.0,194.6,1661.33,1,11,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,483.73,521.1,526.9099999999999,482.3228571428572,85.90574810303634
2023-11-03 20:10:00,Taylor's Bar,Vodka,Grey Goose,1661.33,1299.56,588.84,2372.05,3,11,2023,4,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,194.6,483.73,399.8099999999999,464.19428571428574,128.38660416324973
2023-11-04 17:26:00,Taylor's Bar,Vodka,Grey Goose,2372.05,0.0,317.81,2054.24,4,11,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,588.84,194.6,422.3899999999999,474.4742857142858,135.96552355372154
2023-11-08 21:49:00,Taylor's Bar,Vodka,Grey Goose,2054.24,0.0,488.49,1565.75,8,11,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,317.81,588.84,367.0833333333332,443.09857142857146,144.11090097890585
2023-11-11 20:26:00,Taylor's Bar,Vodka,Grey Goose,1565.75,1016.41,197.0,2385.16,11,11,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,488.49,317.81,465.04666666666657,452.9242857142858,144.59440662961697
2023-11-25 12:03:00,Taylor's Bar,Vodka,Grey Goose,2385.16,528.94,240.77,2673.33,25,11,2023,5,1,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,197.0,488.49,334.43333333333317,398.7957142857144,160.88823893800077
2023-12-05 13:34:00,Taylor's Bar,Vodka,Grey Goose,2673.33,1482.4,329.64,3826.09,5,12,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,240.77,197.0,308.7533333333332,358.74857142857155,160.258918153153
2023-12-06 16:04:00,Taylor's Bar,Vodka,Grey Goose,3826.09,0.0,534.95,3291.14,6,12,2023,2,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,329.64,240.77,255.8033333333332,336.7357142857144,150.51717253712766
2023-12-07 20:44:00,Taylor's Bar,Vodka,Grey Goose,3291.14,0.0,373.94,2917.2,7,12,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,534.95,329.64,368.4533333333332,385.357142857143,151.91585057900542
2023-12-12 18:34:00,Taylor's Bar,Vodka,Grey Goose,2917.2,0.0,369.64,2547.56,12,12,2023,1,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,373.94,534.95,412.84333333333325,354.65714285714296,122.88083790326905
2023-12-14 11:35:00,Taylor's Bar,Vodka,Grey Goose,2547.56,693.74,155.99,3085.31,14,12,2023,3,0,289.6843382352941,309.3611645379414,341.77208602150534,289.6843382352941_309.3611645379414_341.77208602150534,369.64,373.94,426.17666666666656,362.0614285714287,121.84772729771771
2023-02-09 10:35:00,Brown's Bar,Wine,Yellow Tail,2101.04,0.0,475.53,1625.51,9,2,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,252.41,0.0,269.3799999999999,345.5614285714287,229.53072774892777
2023-02-11 19:42:00,Brown's Bar,Wine,Yellow Tail,1625.51,0.0,451.63,1173.88,11,2,2023,5,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,475.53,252.41,242.64666666666653,336.93,222.19684981265308
2023-02-18 22:46:00,Brown's Bar,Wine,Yellow Tail,1173.88,1696.85,0.0,2870.73,18,2,2023,5,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,451.63,475.53,393.1899999999999,322.52000000000004,208.75055640644436
2023-02-21 19:14:00,Brown's Bar,Wine,Yellow Tail,2870.73,0.0,416.0,2454.73,21,2,2023,1,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,0.0,451.63,309.0533333333332,307.91714285714295,229.29425241483128
2023-03-02 13:17:00,Brown's Bar,Wine,Yellow Tail,2454.73,0.0,371.08,2083.65,2,3,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,416.0,0.0,289.20999999999987,307.3285714285715,228.9632878453499
2023-03-03 16:57:00,Brown's Bar,Wine,Yellow Tail,2083.65,0.0,311.68,1771.97,3,3,2023,4,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,371.08,416.0,262.3599999999999,280.95000000000005,204.9533665658287
2023-03-08 17:42:00,Brown's Bar,Wine,Yellow Tail,1771.97,1788.1,0.0,3560.07,8,3,2023,2,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,311.68,371.08,366.2533333333333,325.47571428571433,163.3855106649246
2023-03-09 17:45:00,Brown's Bar,Wine,Yellow Tail,3560.07,1584.62,195.62,4949.07,9,3,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,0.0,311.68,227.58666666666656,289.41714285714295,204.8020379711664
2023-03-11 17:53:00,Brown's Bar,Wine,Yellow Tail,4949.07,1343.67,338.96,5953.78,11,3,2023,5,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,195.62,0.0,169.09999999999988,249.43000000000006,189.1341480713281
2023-03-13 11:12:00,Brown's Bar,Wine,Yellow Tail,5953.78,0.0,317.48,5636.3,13,3,2023,0,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,338.96,195.62,178.19333333333324,233.3342857142858,173.17988363328624
2023-03-18 10:12:00,Brown's Bar,Wine,Yellow Tail,5636.3,588.42,531.4,5693.32,18,3,2023,5,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,317.48,338.96,284.0199999999999,278.6885714285715,140.34728728272353
2023-03-19 10:59:00,Brown's Bar,Wine,Yellow Tail,5693.32,0.0,155.58,5537.74,19,3,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,531.4,317.48,395.94666666666654,295.17428571428576,163.9564741892544
2023-03-22 13:02:00,Brown's Bar,Wine,Yellow Tail,5537.74,0.0,483.17,5054.57,22,3,2023,2,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,155.58,531.4,334.8199999999999,264.3885714285715,167.5215997444888
2023-03-23 21:15:00,Brown's Bar,Wine,Yellow Tail,5054.57,0.0,305.11,4749.46,23,3,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,483.17,155.58,390.0499999999999,288.8871428571429,186.99754568035493
2023-03-26 15:43:00,Brown's Bar,Wine,Yellow Tail,4749.46,0.0,243.11,4506.35,26,3,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,305.11,483.17,314.6199999999999,332.4742857142858,137.42696191761218
2023-04-09 11:37:00,Brown's Bar,Wine,Yellow Tail,4506.35,0.0,498.46,4007.89,9,4,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,243.11,305.11,343.79666666666657,339.2585714285715,130.54482849817944
2023-04-12 10:15:00,Brown's Bar,Wine,Yellow Tail,4007.89,0.0,269.39,3738.5,12,4,2023,2,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,498.46,243.11,348.8933333333332,362.04428571428576,143.73725901300392
2023-04-16 18:41:00,Brown's Bar,Wine,Yellow Tail,3738.5,0.0,346.24,3392.26,16,4,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,269.39,498.46,336.9866666666665,355.17428571428576,147.3266555263215
2023-04-18 15:45:00,Brown's Bar,Wine,Yellow Tail,3392.26,0.0,296.28,3095.98,18,4,2023,1,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,346.24,269.39,371.36333333333323,328.7228571428572,125.40430158947076
2023-04-21 20:57:00,Brown's Bar,Wine,Yellow Tail,3095.98,1160.9,436.66,3820.22,21,4,2023,4,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,296.28,346.24,303.96999999999986,348.82285714285723,102.14650682790312
2023-04-24 18:44:00,Brown's Bar,Wine,Yellow Tail,3820.22,0.0,257.11,3563.11,24,4,2023,0,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,436.66,296.28,359.72666666666663,342.1785714285715,93.05969077758145
2023-04-26 22:03:00,Brown's Bar,Wine,Yellow Tail,3563.11,1611.95,264.63,4910.43,26,4,2023,2,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,257.11,436.66,330.0166666666666,335.3214285714286,97.88945830690405
2023-04-27 15:45:00,Brown's Bar,Wine,Yellow Tail,4910.43,0.0,129.5,4780.93,27,4,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,264.63,257.11,319.4666666666666,338.39571428571435,94.80000718304196
2023-05-06 17:48:00,Brown's Bar,Wine,Yellow Tail,4780.93,0.0,397.5,4383.43,6,5,2023,5,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,129.5,264.63,217.0799999999999,285.68714285714293,93.53407359785942
2023-05-09 10:11:00,Brown's Bar,Wine,Yellow Tail,4383.43,0.0,387.57,3995.86,9,5,2023,1,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,397.5,129.5,263.87666666666655,303.9885714285715,101.96703690058811
2023-05-15 16:57:00,Brown's Bar,Wine,Yellow Tail,3995.86,677.41,232.62,4440.65,15,5,2023,0,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,387.57,397.5,304.85666666666657,309.8928571428572,105.94047663889545
2023-05-22 17:12:00,Brown's Bar,Wine,Yellow Tail,4440.65,1292.81,455.96,5277.5,22,5,2023,0,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,232.62,387.57,339.22999999999985,300.7985714285715,109.95995474544014
2023-05-23 20:13:00,Brown's Bar,Wine,Yellow Tail,5277.5,0.0,204.68,5072.82,23,5,2023,1,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,455.96,232.62,358.7166666666665,303.5557142857143,114.09840648275919
2023-05-28 14:22:00,Brown's Bar,Wine,Yellow Tail,5072.82,0.0,407.87,4664.95,28,5,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,204.68,455.96,297.7533333333333,296.06571428571436,119.25964668978204
2023-06-01 19:16:00,Brown's Bar,Wine,Yellow Tail,4664.95,0.0,327.11,4337.84,1,6,2023,3,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,407.87,204.68,356.16999999999985,316.52857142857147,125.11199948160787
2023-06-04 15:30:00,Brown's Bar,Wine,Yellow Tail,4337.84,0.0,319.12,4018.72,4,6,2023,6,1,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,327.11,407.87,313.21999999999986,344.7585714285715,94.40323466007791
2023-06-07 12:13:00,Brown's Bar,Wine,Yellow Tail,4018.72,1005.52,127.8,4896.44,7,6,2023,2,0,296.70174545454546,288.2995896656535,271.0723382045929,296.70174545454546_288.2995896656535_271.0723382045929,319.12,327.11,351.36666666666656,333.5614285714286,91.71502083965916
